datetime,discharge_cms,,,,
2022/02/24,179,,,,
2022/02/25,179,,,,
2022/02/26,179,,,,
2022/02/27,180,,,,
2022/02/28,180,,,,
2022/03/01,180,,,,
2022/03/02,180,,,,
2022/03/03,181,,,,
2022/03/04,181,,,,
2022/03/05,181,,,,
2022/03/06,181,,,,
2022/03/07,181,,,,
2022/03/08,182,,,,
2022/03/09,182,,,,
2022/03/10,183,,,,
2022/03/11,187,,,,
2022/03/12,190,,,,
2022/03/13,193,,,,
2022/03/14,197,,,,
2022/03/15,200,,,,
2022/03/16,203,,,,
2022/03/17,207,,,,
2022/03/18,210,,,,
2022/03/19,213,,,,
2022/03/20,217,,,,
2022/03/21,220,,,,
2022/03/22,223,,,,
2022/03/23,227,,,,
2022/03/24,230,,,,
2022/03/25,234,,,,
2022/03/26,242,,,,
2022/03/27,250,,,,
2022/03/28,258,,,,
2022/03/29,266,,,,
2022/03/30,274,,,,
2022/03/31,282,,,,
2022/04/01,291,,,,
2022/04/02,299,,,,
2022/04/03,307,,,,
2022/04/04,315,,,,
2022/04/05,323,,,,
2022/04/06,340,,,,
2022/04/07,363,,,,
2022/04/08,386,,,,
2022/04/09,409,,,,
2022/04/10,432,,,,
2022/04/11,455,,,,
2022/04/12,478,,,,
2022/04/13,501,,,,
2022/04/14,524,,,,
2022/04/15,540,,,,
2022/04/16,552,,,,
2022/04/17,565,,,,
2022/04/18,577,,,,
2022/04/19,590,,,,
2022/04/20,602,,,,
2022/04/21,615,,,,
2022/04/22,628,,,,
2022/04/23,677,,,,
2022/04/24,743,,,,
2022/04/25,810,,,,
2022/04/26,876,,,,
2022/04/27,943,,,,
2022/04/28,1010,,,,
2022/04/29,1080,,,,
2022/04/30,1140,,,,
2022/05/01,1210,,,,
2022/05/02,1280,,,,
2022/05/03,1330,,,,
2022/05/04,1380,,,,
2022/05/05,1420,,,,
2022/05/06,1490,,,,
2022/05/07,1600,,,,
2022/05/08,1670,,,,
2022/05/09,1740,,,,
2022/05/10,1810,,,,
2022/05/11,1870,,,,
2022/05/12,1920,,,,
2022/05/13,1870,,,,
2022/05/14,1800,,,,
2022/05/15,1730,,,,
2022/05/16,1650,,,,
2022/05/17,1580,,,,
2022/05/18,1520,,,,
2022/05/19,1480,,,,
2022/05/20,1450,,,,
2022/05/21,1430,,,,
2022/05/22,1390,,,,
2022/05/23,1360,,,,
2022/05/24,1330,,,,
2022/05/25,1290,,,,
2022/05/26,1260,,,,
2022/05/27,1240,,,,
2022/05/28,1230,,,,
2022/05/29,1210,,,,
2022/05/30,1190,,,,
2022/05/31,1190,,,,
2022/06/01,1190,,,,
2022/06/02,1170,,,,
2022/06/03,1140,,,,
2022/06/04,1110,,,,
2022/06/05,1060,,,,
2022/06/06,1010,,,,
2022/06/07,974,,,,
2022/06/08,937,,,,
2022/06/09,908,,,,
2022/06/10,901,,,,
2022/06/11,919,,,,
2022/06/12,981,,,,
2022/06/13,1050,,,,
2022/06/14,1150,,,,
2022/06/15,1230,,,,
2022/06/16,1250,,,,
2022/06/17,1240,,,,
2022/06/18,1260,,,,
2022/06/19,1280,,,,
2022/06/20,1280,,,,
2022/06/21,1310,,,,
2022/06/22,1490,,,,
2022/06/23,1650,,,,
2022/06/24,1740,,,,
2022/06/25,1740,,,,
2022/06/26,1680,,,,
2022/06/27,1620,,,,
2022/06/28,1610,,,,
2022/06/29,1750,,,,
2022/06/30,1980,,,,
2022/07/01,1950,,,,
2022/07/02,1780,,,,
2022/07/03,1700,,,,
2022/07/04,2000,,,,
2022/07/05,2490,,,,
2022/07/06,2560,,,,
2022/07/07,2370,,,,
2022/07/08,2240,,,,
2022/07/09,2140,,,,
2022/07/10,2070,,,,
2022/07/11,2100,,,,
2022/07/12,2140,,,,
2022/07/13,2060,,,,
2022/07/14,1970,,,,
2022/07/15,1850,,,,
2022/07/16,1720,,,,
2022/07/17,1600,,,,
2022/07/18,1490,,,,
2022/07/19,1440,,,,
2022/07/20,1440,,,,
2022/07/21,1380,,,,
2022/07/22,1310,,,,
2022/07/23,1240,,,,
2022/07/24,1230,,,,
2022/07/25,1190,,,,
2022/07/26,1140,,,,
2022/07/27,1110,,,,
2022/07/28,1080,,,,
2022/07/29,1040,,,,
2022/07/30,1010,,,,
2022/07/31,985,,,,
2022/08/01,956,,,,
2022/08/02,930,,,,
2022/08/03,914,,,,
2022/08/04,911,,,,
2022/08/05,908,,,,
2022/08/06,924,,,,
2022/08/07,973,,,,
2022/08/08,1010,,,,
2022/08/09,1060,,,,
2022/08/10,1110,,,,
2022/08/11,1130,,,,
2022/08/12,1160,,,,
2022/08/13,1120,,,,
2022/08/14,1040,,,,
2022/08/15,973,,,,
2022/08/16,940,,,,
2022/08/17,919,,,,
2022/08/18,893,,,,
2022/08/19,874,,,,
2022/08/20,860,,,,
2022/08/21,836,,,,
2022/08/22,810,,,,
2022/08/23,777,,,,
2022/08/24,745,,,,
2022/08/25,728,,,,
2022/08/26,716,,,,
2022/08/27,701,,,,
2022/08/28,708,,,,
2022/08/29,717,,,,
2022/08/30,728,,,,
2022/08/31,736,,,,
2022/09/01,736,,,,
2022/09/02,711,,,,
2022/09/03,692,,,,
2022/09/04,684,,,,
2022/09/05,693,,,,
2022/09/06,680,,,,
2022/09/07,642,,,,
2022/09/08,619,,,,
2022/09/09,616,,,,
2022/09/10,621,,,,
2022/09/11,613,,,,
2022/09/12,596,,,,
2022/09/13,584,,,,
2022/09/14,576,,,,
2022/09/15,556,,,,
2022/09/16,531,,,,
2022/09/17,517,,,,
2022/09/18,503,,,,
2022/09/19,486,,,,
2022/09/20,476,,,,
2022/09/21,478,,,,
2022/09/22,475,,,,
2022/09/23,475,,,,
2022/09/24,477,,,,
2022/09/25,489,,,,
2022/09/26,504,,,,
2022/09/27,504,,,,
2022/09/28,492,,,,
2022/09/29,478,,,,
2022/09/30,469,,,,
2022/10/01,457,,,,
2022/10/02,444,,,,
2022/10/03,433,,,,
2022/10/04,425,,,,
2022/10/05,418,,,,
2022/10/06,413,,,,
2022/10/07,409,,,,
2022/10/08,406,,,,
2022/10/09,404,,,,
2022/10/10,400,,,,
2022/10/11,394,,,,
2022/10/12,390,,,,
2022/10/13,386,,,,
2022/10/14,380,,,,
2022/10/15,380,,,,
2022/10/16,382,,,,
2022/10/17,381,,,,
2022/10/18,376,,,,
2022/10/19,370,,,,
2022/10/20,363,,,,
2022/10/21,356,,,,
2022/10/22,351,,,,
2022/10/23,344,,,,
2022/10/24,339,,,,
2022/10/25,335,,,,
2022/10/26,335,,,,
2022/10/27,334,,,,
2022/10/28,332,,,,
2022/10/29,326,,,,
2022/10/30,323,,,,
2022/10/31,319,,,,
2022/11/01,319,,,,
2022/11/02,319,,,,
2022/11/03,316,,,,
2022/11/04,317,,,,
2022/11/05,318,,,,
2022/11/06,316,,,,
2022/11/07,315,,,,
2022/11/08,313,,,,
2022/11/09,312,,,,
2022/11/10,314,,,,
2022/11/11,317,,,,
2022/11/12,314,,,,
2022/11/13,307,,,,
2022/11/14,300,,,,
2022/11/15,293,,,,
2022/11/16,286,,,,
2022/11/17,280,,,,
2022/11/18,273,,,,
2022/11/19,266,,,,
2022/11/20,259,,,,
2022/11/21,252,,,,
2022/11/22,253,,,,
2022/11/23,258,,,,
2022/11/24,260,,,,
2022/11/25,255,,,,
2022/11/26,250,,,,
2022/11/27,252,,,,
2022/11/28,255,,,,
2022/11/29,258,,,,
2022/11/30,260,,,,
2022/12/01,255,,,,
2022/12/02,247,,,,
2022/12/03,239,,,,
2022/12/04,231,,,,
2022/12/05,223,,,,
2022/12/06,215,,,,
2022/12/07,207,,,,
2022/12/08,199,,,,
2022/12/09,192,,,,
2022/12/10,184,,,,
2022/12/11,176,,,,
2022/12/12,168,,,,
2022/12/13,160,,,,
2022/12/14,152,,,,
2022/12/15,144,,,,
2022/12/16,139,,,,
2022/12/17,140,,,,
2022/12/18,142,,,,
2022/12/19,148,,,,
2022/12/20,154,,,,
2022/12/21,158,,,,
2022/12/22,161,,,,
2022/12/23,164,,,,
2022/12/24,167,,,,
2022/12/25,170,,,,
2022/12/26,173,,,,
2022/12/27,176,,,,
2022/12/28,179,,,,
2022/12/29,178,,,,
2022/12/30,176,,,,
2022/12/31,174,,,,
2023/01/01,173,,,,
2023/01/02,172,,,,
2023/01/03,171,,,,
2023/01/04,171,,,,
2023/01/05,170,,,,
2023/01/06,169,,,,
2023/01/07,169,,,,
2023/01/08,169,,,,
2023/01/09,170,,,,
2023/01/10,171,,,,
2023/01/11,172,,,,
2023/01/12,173,,,,
2023/01/13,174,,,,
2023/01/14,174,,,,
2023/01/15,175,,,,
2023/01/16,176,,,,
2023/01/17,177,,,,
2023/01/18,177,,,,
2023/01/19,177,,,,
2023/01/20,177,,,,
2023/01/21,177,,,,
2023/01/22,177,,,,
2023/01/23,176,,,,
2023/01/24,176,,,,
2023/01/25,175,,,,
2023/01/26,175,,,,
2023/01/27,175,,,,
2023/01/28,174,,,,
2023/01/29,174,,,,
2023/01/30,173,,,,
2023/01/31,173,,,,
2023/02/01,173,,,,
2023/02/02,172,,,,
2023/02/03,172,,,,
2023/02/04,171,,,,
2023/02/05,171,,,,
2023/02/06,170,,,,
2023/02/07,170,,,,
2023/02/08,170,,,,
2023/02/09,169,,,,
2023/02/10,169,,,,
2023/02/11,168,,,,
2023/02/12,168,,,,
2023/02/13,167,,,,
2023/02/14,167,,,,
2023/02/15,166,,,,
2023/02/16,166,,,,
2023/02/17,165,,,,
2023/02/18,165,,,,
2023/02/19,164,,,,
2023/02/20,163,,,,
2023/02/21,163,,,,
2023/02/22,162,,,,
2023/02/23,161,,,,
2023/02/24,161,,,,
2023/02/25,160,,,,
2023/02/26,159,,,,
2023/02/27,158,,,,
2023/02/28,157,,,,
2023/03/01,156,,,,
2023/03/02,155,,,,
2023/03/03,154,,,,
2023/03/04,153,,,,
2023/03/05,152,,,,
2023/03/06,151,,,,
2023/03/07,150,,,,
2023/03/08,149,,,,
2023/03/09,148,,,,
2023/03/10,148,,,,
2023/03/11,148,,,,
2023/03/12,149,,,,
2023/03/13,150,,,,
2023/03/14,151,,,,
2023/03/15,152,,,,
2023/03/16,153,,,,
2023/03/17,154,,,,
2023/03/18,155,,,,
2023/03/19,156,,,,
2023/03/20,157,,,,
2023/03/21,157,,,,
2023/03/22,158,,,,
2023/03/23,159,,,,
2023/03/24,160,,,,
2023/03/25,161,,,,
2023/03/26,162,,,,
2023/03/27,162,,,,
2023/03/28,163,,,,
2023/03/29,163,,,,
2023/03/30,164,,,,
2023/03/31,165,,,,
2023/04/01,168,,,,
2023/04/02,171,,,,
2023/04/03,176,,,,
2023/04/04,180,,,,
2023/04/05,184,,,,
2023/04/06,188,,,,
2023/04/07,193,,,,
2023/04/08,197,,,,
2023/04/09,202,,,,
2023/04/10,211,,,,
2023/04/11,223,,,,
2023/04/12,234,,,,
2023/04/13,246,,,,
2023/04/14,258,,,,
2023/04/15,270,,,,
2023/04/16,282,,,,
2023/04/17,306,,,,
2023/04/18,342,,,,
2023/04/19,378,,,,
2023/04/20,414,,,,
2023/04/21,450,,,,
2023/04/22,489,,,,
2023/04/23,529,,,,
2023/04/24,571,,,,
2023/04/25,644,,,,
2023/04/26,744,,,,
2023/04/27,838,,,,
2023/04/28,808,,,,
2023/04/29,752,,,,
2023/04/30,686,,,,
2023/05/01,650,,,,
2023/05/02,633,,,,
2023/05/03,617,,,,
2023/05/04,607,,,,
2023/05/05,613,,,,
2023/05/06,617,,,,
2023/05/07,617,,,,
2023/05/08,624,,,,
2023/05/09,636,,,,
2023/05/10,645,,,,
2023/05/11,657,,,,
2023/05/12,688,,,,
2023/05/13,765,,,,
2023/05/14,853,,,,
2023/05/15,875,,,,
2023/05/16,848,,,,
2023/05/17,812,,,,
2023/05/18,765,,,,
2023/05/19,727,,,,
2023/05/20,702,,,,
2023/05/21,693,,,,
2023/05/22,695,,,,
2023/05/23,743,,,,
2023/05/24,807,,,,
2023/05/25,840,,,,
2023/05/26,837,,,,
2023/05/27,835,,,,
2023/05/28,875,,,,
2023/05/29,982,,,,
2023/05/30,1160,,,,
2023/05/31,1150,,,,
2023/06/01,1040,,,,
2023/06/02,930,,,,
2023/06/03,847,,,,
2023/06/04,811,,,,
2023/06/05,797,,,,
2023/06/06,794,,,,
2023/06/07,790,,,,
2023/06/08,790,,,,
2023/06/09,786,,,,
2023/06/10,774,,,,
2023/06/11,759,,,,
2023/06/12,738,,,,
2023/06/13,721,,,,
2023/06/14,713,,,,
2023/06/15,701,,,,
2023/06/16,719,,,,
2023/06/17,840,,,,
2023/06/18,1050,,,,
2023/06/19,1130,,,,
2023/06/20,1130,,,,
2023/06/21,1180,,,,
2023/06/22,1360,,,,
2023/06/23,1620,,,,
2023/06/24,2490,,,,
2023/06/25,3160,,,,
2023/06/26,3730,,,,
2023/06/27,3960,,,,
2023/06/28,3690,,,,
2023/06/29,3280,,,,
2023/06/30,3010,,,,
2023/07/01,2800,,,,
2023/07/02,2580,,,,
2023/07/03,2390,,,,
2023/07/04,2250,,,,
2023/07/05,2140,,,,
2023/07/06,2030,,,,
2023/07/07,1910,,,,
2023/07/08,1790,,,,
2023/07/09,1670,,,,
2023/07/10,1540,,,,
2023/07/11,1410,,,,
2023/07/12,1290,,,,
2023/07/13,1200,,,,
2023/07/14,1130,,,,
2023/07/15,1070,,,,
2023/07/16,1020,,,,
2023/07/17,987,,,,
2023/07/18,969,,,,
2023/07/19,965,,,,
2023/07/20,967,,,,
2023/07/21,969,,,,
2023/07/22,982,,,,
2023/07/23,999,,,,
2023/07/24,1020,,,,
2023/07/25,1020,,,,
2023/07/26,986,,,,
2023/07/27,951,,,,
2023/07/28,974,,,,
2023/07/29,1050,,,,
2023/07/30,1130,,,,
2023/07/31,1210,,,,
2023/08/01,1480,,,,
2023/08/02,1610,,,,
2023/08/03,1460,,,,
2023/08/04,1310,,,,
2023/08/05,1230,,,,
2023/08/06,1150,,,,
2023/08/07,1110,,,,
2023/08/08,1090,,,,
2023/08/09,1100,,,,
2023/08/10,1070,,,,
2023/08/11,1020,,,,
2023/08/12,989,,,,
2023/08/13,994,,,,
2023/08/14,1030,,,,
2023/08/15,1080,,,,
2023/08/16,1130,,,,
2023/08/17,1110,,,,
2023/08/18,1060,,,,
2023/08/19,1000,,,,
2023/08/20,942,,,,
2023/08/21,890,,,,
2023/08/22,856,,,,
2023/08/23,835,,,,
2023/08/24,823,,,,
2023/08/25,820,,,,
2023/08/26,855,,,,
2023/08/27,920,,,,
2023/08/28,902,,,,
2023/08/29,919,,,,
2023/08/30,1130,,,,
2023/08/31,1240,,,,
2023/09/01,1210,,,,
2023/09/02,1120,,,,
2023/09/03,1030,,,,
2023/09/04,955,,,,
2023/09/05,891,,,,
2023/09/06,839,,,,
2023/09/07,802,,,,
2023/09/08,782,,,,
2023/09/09,769,,,,
2023/09/10,751,,,,
2023/09/11,726,,,,
2023/09/12,709,,,,
2023/09/13,692,,,,
2023/09/14,664,,,,
2023/09/15,642,,,,
2023/09/16,622,,,,
2023/09/17,602,,,,
2023/09/18,586,,,,
2023/09/19,572,,,,
2023/09/20,558,,,,
2023/09/21,548,,,,
2023/09/22,541,,,,
2023/09/23,529,,,,
2023/09/24,515,,,,
2023/09/25,503,,,,
2023/09/26,492,,,,
2023/09/27,486,,,,
2023/09/28,479,,,,
2023/09/29,473,,,,
2023/09/30,463,,,,
2023/10/01,455,,,,
2023/10/02,446,,,,
2023/10/03,441,,,,
2023/10/04,441,,,,
2023/10/05,444,,,,
2023/10/06,445,,,,
2023/10/07,448,,,,
2023/10/08,449,,,,
2023/10/09,453,,,,
2023/10/10,459,,,,
2023/10/11,459,,,,
2023/10/12,451,,,,
2023/10/13,441,,,,
2023/10/14,433,,,,
2023/10/15,426,,,,
2023/10/16,418,,,,
2023/10/17,410,,,,
2023/10/18,405,,,,
2023/10/19,403,,,,
2023/10/20,405,,,,
2023/10/21,417,,,,
2023/10/22,428,,,,
2023/10/23,431,,,,
2023/10/24,422,,,,
2023/10/25,407,,,,
2023/10/26,398,,,,
2023/10/27,394,,,,
2023/10/28,397,,,,
2023/10/29,400,,,,
2023/10/30,398,,,,
2023/10/31,391,,,,
2023/11/01,380,,,,
2023/11/02,376,,,,
2023/11/03,378,,,,
2023/11/04,372,,,,
2023/11/05,370,,,,
2023/11/06,364,,,,
2023/11/07,358,,,,
2023/11/08,352,,,,
2023/11/09,346,,,,
2023/11/10,340,,,,
2023/11/11,334,,,,
2023/11/12,328,,,,
2023/11/13,321,,,,
2023/11/14,315,,,,
2023/11/15,309,,,,
2023/11/16,303,,,,
2023/11/17,297,,,,
2023/11/18,291,,,,
2023/11/19,290,,,,
2023/11/20,292,,,,
2023/11/21,294,,,,
2023/11/22,296,,,,
2023/11/23,297,,,,
2023/11/24,292,,,,
2023/11/25,285,,,,
2023/11/26,279,,,,
2023/11/27,281,,,,
2023/11/28,281,,,,
2023/11/29,275,,,,
2023/11/30,269,,,,
2023/12/01,270,,,,
2023/12/02,272,,,,
2023/12/03,274,,,,
2023/12/04,275,,,,
2023/12/05,270,,,,
2023/12/06,262,,,,
2023/12/07,255,,,,
2023/12/08,248,,,,
2023/12/09,241,,,,
2023/12/10,238,,,,
2023/12/11,237,,,,
2023/12/12,231,,,,
2023/12/13,225,,,,
2023/12/14,219,,,,
2023/12/15,217,,,,
2023/12/16,221,,,,
2023/12/17,223,,,,
2023/12/18,221,,,,
2023/12/19,217,,,,
2023/12/20,216,,,,
2023/12/21,220,,,,
2023/12/22,226,,,,
2023/12/23,224,,,,
2023/12/24,217,,,,
2023/12/25,210,,,,
2023/12/26,204,,,,
2023/12/27,202,,,,
2023/12/28,202,,,,
2023/12/29,201,,,,
2023/12/30,200,,,,
2023/12/31,200,,,,
2024/01/01,199,,,,
2024/01/02,199,,,,
2024/01/03,198,,,,
2024/01/04,197,,,,
2024/01/05,197,,,,
2024/01/06,196,,,,
2024/01/07,195,,,,
2024/01/08,195,,,,
2024/01/09,193,,,,
2024/01/10,190,,,,
2024/01/11,187,,,,
2024/01/12,186,,,,
2024/01/13,189,,,,
2024/01/14,190,,,,
2024/01/15,189,,,,
2024/01/16,187,,,,
2024/01/17,184,,,,
2024/01/18,182,,,,
2024/01/19,180,,,,
2024/01/20,178,,,,
2024/01/21,176,,,,
2024/01/22,174,,,,
2024/01/23,172,,,,
2024/01/24,170,,,,
2024/01/25,168,,,,
2024/01/26,165,,,,
2024/01/27,163,,,,
2024/01/28,162,,,,
2024/01/29,162,,,,
2024/01/30,161,,,,
2024/01/31,161,,,,
2024/02/01,161,,,,
2024/02/02,161,,,,
2024/02/03,161,,,,
2024/02/04,162,,,,
2024/02/05,164,,,,
2024/02/06,165,,,,
2024/02/07,167,,,,
2024/02/08,168,,,,
2024/02/09,170,,,,
2024/02/10,171,,,,
2024/02/11,172,,,,
2024/02/12,174,,,,
2024/02/13,175,,,,
2024/02/14,177,,,,
2024/02/15,178,,,,
2024/02/16,179,,,,
2024/02/17,179,,,,
2024/02/18,177,,,,
2024/02/19,174,,,,
2024/02/20,172,,,,
2024/02/21,170,,,,
2024/02/22,167,,,,
2024/02/23,165,,,,
2024/02/24,162,,,,
2024/02/25,159,,,,
2024/02/26,157,,,,
2024/02/27,156,,,,
2024/02/28,157,,,,
2024/02/29,157,,,,
2024/03/01,150,,,,
2024/03/02,143,,,,
2024/03/03,140,,,,
2024/03/04,140,,,,
2024/03/05,139,,,,
2024/03/06,139,,,,
2024/03/07,138,,,,
2024/03/08,138,,,,
2024/03/09,138,,,,
2024/03/10,137,,,,
2024/03/11,141,,,,
2024/03/12,148,,,,
2024/03/13,154,,,,
2024/03/14,160,,,,
2024/03/15,166,,,,
2024/03/16,172,,,,
2024/03/17,178,,,,
2024/03/18,184,,,,
2024/03/19,190,,,,
2024/03/20,196,,,,
2024/03/21,202,,,,
2024/03/22,209,,,,
2024/03/23,218,,,,
2024/03/24,227,,,,
2024/03/25,236,,,,
2024/03/26,241,,,,
2024/03/27,241,,,,
2024/03/28,242,,,,
2024/03/29,250,,,,
2024/03/30,265,,,,
2024/03/31,279,,,,
2024/04/01,293,,,,
2024/04/02,307,,,,
2024/04/03,321,,,,
2024/04/04,336,,,,
2024/04/05,355,,,,
2024/04/06,374,,,,
2024/04/07,393,,,,
2024/04/08,412,,,,
2024/04/09,430,,,,
2024/04/10,449,,,,
2024/04/11,472,,,,
2024/04/12,495,,,,
2024/04/13,519,,,,
2024/04/14,543,,,,
2024/04/15,566,,,,
2024/04/16,587,,,,
2024/04/17,603,,,,
2024/04/18,619,,,,
2024/04/19,636,,,,
2024/04/20,653,,,,
2024/04/21,683,,,,
2024/04/22,783,,,,
2024/04/23,730,,,,
2024/04/24,695,,,,
2024/04/25,688,,,,
2024/04/26,708,,,,
2024/04/27,669,,,,
2024/04/28,574,,,,
2024/04/29,502,,,,
2024/04/30,464,,,,
2024/05/01,443,,,,
2024/05/02,433,,,,
2024/05/03,425,,,,
2024/05/04,422,,,,
2024/05/05,422,,,,
2024/05/06,420,,,,
2024/05/07,416,,,,
2024/05/08,418,,,,
2024/05/09,420,,,,
2024/05/10,431,,,,
2024/05/11,446,,,,
2024/05/12,475,,,,
2024/05/13,512,,,,
2024/05/14,522,,,,
2024/05/15,518,,,,
2024/05/16,524,,,,
2024/05/17,550,,,,
2024/05/18,578,,,,
2024/05/19,615,,,,
2024/05/20,678,,,,
2024/05/21,785,,,,
2024/05/22,887,,,,
2024/05/23,947,,,,
2024/05/24,960,,,,
2024/05/25,963,,,,
2024/05/26,955,,,,
2024/05/27,915,,,,
2024/05/28,871,,,,
2024/05/29,841,,,,
2024/05/30,844,,,,
2024/05/31,887,,,,
2024/06/01,900,,,,
2024/06/02,901,,,,
2024/06/03,941,,,,
2024/06/04,950,,,,
2024/06/05,931,,,,
2024/06/06,937,,,,
2024/06/07,988,,,,
2024/06/08,1030,,,,
2024/06/09,1100,,,,
2024/06/10,1190,,,,
2024/06/11,1250,,,,
2024/06/12,1280,,,,
2024/06/13,1280,,,,
2024/06/14,1250,,,,
2024/06/15,1230,,,,
2024/06/16,1240,,,,
2024/06/17,1300,,,,
2024/06/18,1380,,,,
2024/06/19,1470,,,,
2024/06/20,1530,,,,
2024/06/21,1480,,,,
2024/06/22,1400,,,,
2024/06/23,1320,,,,
2024/06/24,1250,,,,
2024/06/25,1190,,,,
2024/06/26,1140,,,,
2024/06/27,1120,,,,
2024/06/28,1090,,,,
2024/06/29,1060,,,,
2024/06/30,1040,,,,
2024/07/01,1050,,,,
2024/07/02,1090,,,,
2024/07/03,1110,,,,
2024/07/04,1210,,,,
2024/07/05,1350,,,,
2024/07/06,1360,,,,
2024/07/07,1290,,,,
2024/07/08,1240,,,,
2024/07/09,1200,,,,
2024/07/10,1160,,,,
2024/07/11,1110,,,,
2024/07/12,1030,,,,
2024/07/13,957,,,,
2024/07/14,909,,,,
2024/07/15,882,,,,
2024/07/16,873,,,,
2024/07/17,873,,,,
2024/07/18,873,,,,
2024/07/19,864,,,,
2024/07/20,837,,,,
2024/07/21,795,,,,
2024/07/22,752,,,,
2024/07/23,720,,,,
2024/07/24,693,,,,
2024/07/25,684,,,,
2024/07/26,702,,,,
2024/07/27,719,,,,
2024/07/28,741,,,,
2024/07/29,807,,,,
2024/07/30,896,,,,
2024/07/31,1010,,,,
2024/08/01,1280,,,,
2024/08/02,1310,,,,
2024/08/03,1180,,,,
2024/08/04,1070,,,,
2024/08/05,964,,,,
2024/08/06,886,,,,
2024/08/07,829,,,,
2024/08/08,785,,,,
2024/08/09,752,,,,
2024/08/10,729,,,,
2024/08/11,708,,,,
2024/08/12,697,,,,
2024/08/13,704,,,,
2024/08/14,734,,,,
2024/08/15,736,,,,
2024/08/16,706,,,,
2024/08/17,665,,,,
2024/08/18,633,,,,
2024/08/19,618,,,,
2024/08/20,617,,,,
2024/08/21,613,,,,
2024/08/22,614,,,,
2024/08/23,620,,,,
2024/08/24,620,,,,
2024/08/25,632,,,,
2024/08/26,656,,,,
2024/08/27,689,,,,
2024/08/28,693,,,,
2024/08/29,668,,,,
2024/08/30,635,,,,
2024/08/31,613,,,,
2024/09/01,649,,,,
2024/09/02,732,,,,
2024/09/03,736,,,,
2024/09/04,689,,,,
2024/09/05,658,,,,
2024/09/06,635,,,,
2024/09/07,596,,,,
2024/09/08,566,,,,
2024/09/09,549,,,,
2024/09/10,540,,,,
2024/09/11,535,,,,
2024/09/12,527,,,,
2024/09/13,512,,,,
2024/09/14,497,,,,
2024/09/15,487,,,,
2024/09/16,478,,,,
2024/09/17,472,,,,
2024/09/18,466,,,,
2024/09/19,461,,,,
2024/09/20,449,,,,
2024/09/21,431,,,,
2024/09/22,417,,,,
2024/09/23,407,,,,
2024/09/24,399,,,,
2024/09/25,394,,,,
2024/09/26,387,,,,
2024/09/27,382,,,,
2024/09/28,380,,,,
2024/09/29,379,,,,
2024/09/30,379,,,,
2024/10/01,378,,,,
2024/10/02,370,,,,
2024/10/03,369,,,,
2024/10/04,397,,,,
2024/10/05,557,,,,
2024/10/06,592,,,,
2024/10/07,551,,,,
2024/10/08,509,,,,
2024/10/09,484,,,,
2024/10/10,460,,,,
2024/10/11,441,,,,
2024/10/12,430,,,,
2024/10/13,416,,,,
2024/10/14,403,,,,
2024/10/15,393,,,,
2024/10/16,385,,,,
2024/10/17,379,,,,
2024/10/18,386,,,,
2024/10/19,412,,,,
2024/10/20,425,,,,
2024/10/21,418,,,,
2024/10/22,416,,,,
2024/10/23,413,,,,
2024/10/24,407,,,,
2024/10/25,406,,,,
2024/10/26,413,,,,
2024/10/27,417,,,,
2024/10/28,417,,,,
2024/10/29,414,,,,
2024/10/30,422,,,,
2024/10/31,436,,,,
2024/11/01,439,,,,
2024/11/02,424,,,,
2024/11/03,427,,,,
2024/11/04,408,,,,
2024/11/05,393,,,,
2024/11/06,378,,,,
2024/11/07,374,,,,
2024/11/08,374,,,,
2024/11/09,378,,,,
2024/11/10,377,,,,
2024/11/11,372,,,,
2024/11/12,366,,,,
2024/11/13,355,,,,
2024/11/14,342,,,,
2024/11/15,336,,,,
2024/11/16,338,,,,
2024/11/17,336,,,,
2024/11/18,335,,,,
2024/11/19,336,,,,
2024/11/20,337,,,,
2024/11/21,328,,,,
2024/11/22,317,,,,
2024/11/23,306,,,,
2024/11/24,295,,,,
2024/11/25,285,,,,
2024/11/26,277,,,,
2024/11/27,268,,,,
2024/11/28,263,,,,
2024/11/29,264,,,,
2024/11/30,264,,,,
2024/12/01,262,,,,
2024/12/02,261,,,,
2024/12/03,260,,,,
2024/12/04,259,,,,
2024/12/05,258,,,,
2024/12/06,260,,,,
2024/12/07,264,,,,
2024/12/08,267,,,,
2024/12/09,273,,,,
2024/12/10,280,,,,
2024/12/11,278,,,,
2024/12/12,264,,,,
2024/12/13,252,,,,
2024/12/14,252,,,,
2024/12/15,254,,,,
2024/12/16,255,,,,
2024/12/17,257,,,,
2024/12/18,259,,,,
2024/12/19,260,,,,
2024/12/20,262,,,,
2024/12/21,264,,,,
2024/12/22,263,,,,
2024/12/23,260,,,,
2024/12/24,257,,,,
2024/12/25,254,,,,
2024/12/26,251,,,,
2024/12/27,248,,,,
2024/12/28,244,,,,
2024/12/29,241,,,,
2024/12/30,238,,,,
2024/12/31,235,,,,
